Identifier (RIC),Company Name,Country of Exchange,GICS Industry Name,"Company Market Capitalization
(USD)",ISIN,"ESG Score
(FY-1)","ESG Score
(FY-2)","ESG Score
(FY-3)","ESG Score
(FY-4)","ESG Score
(FY-5)","ESG Score
(FY-6)","ESG Score
(FY-7)","ESG Score
(FY-8)","ESG Score
(FY-9)","ESG Score
(FY-10)","ESG Score
(FY-11)","ESG Score
(FY-12)","ESG Score
(FY-13)","ESG Score
(FY-14)","ESG Score
(FY-15)","ESG Score
(FY-16)","ESG Score
(FY-17)","ESG Score
(FY-18)","ESG Score
(FY-19)","ESG Score
(FY-20)","ESG Score
(FY-21)","ESG Score
(FY-22)","ESG Score
(FY-23)","ESG Score
(FY-24)","ESG Score
(FY-25)","Controversies Score
(FY0)","Environmental Pillar ESG Score
(FY0)","Social Pillar ESG Score
(FY0)","Governance Pillar ESG Score
(FY0)","ESG Score
(FY0)"
PUMP.N,ProPetro Holding Corp,United States of America,Energy Equipment & Services,1569497292.8,US74347M1080,34.0319973665015,24.9929199978788,20.7467881562914,18.3268845193787,10.1961701301005,5.58432005161374,4.40929086717292,,,,,,,,,,,,,,,,,,,2.646274,1.5,2,2.461538,39.2783695848084
LZB.N,La-Z-Boy Inc,United States of America,Household Durables,1568365929.18,US5053361078,52.4012548135878,52.5791264943533,52.1726438617033,50.2627050769332,52.0510616993931,52.5519861275985,34.9412368091304,28.2515291186502,27.714212595059,,,,,,,,,,,,,,,,,0,2.583333,1.75,3.875,49.7424444998241
EYE.OQ,National Vision Holdings Inc,United States of America,Specialty Retail,1567883134.05,US63845R1077,56.1455462986441,66.4411546804888,63.982673984155,55.7137933591402,40.7175450769604,28.715139925595,21.535726008213,,,,,,,,,,,,,,,,,,,0,0.888889,0.875,2.875,58.0089731426266
AVBP.OQ,ArriVent BioPharma Inc,United States of America,Biotechnology,1567246327.2,US04272N1028,14.3640621203334,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.538462,11.7386094726394
WBTN.OQ,Webtoon Entertainment Inc,United States of America,Interactive Media & Services,1552494700.4,US94845U1051,12.3233061707522,,,,,,,,,,,,,,,,,,,,,,,,,0,0.75,0,1.545455,16.1387751722721
FOR.N,Forestar Group Inc,United States of America,Real Estate Management & Development,1543524260.58,US3462321015,22.4961696638247,25.8773388382521,22.0343030635338,23.6227144960909,17.9592729129111,18.6202538394866,10.5498862874466,11.6722474754022,14.4256859014446,,,,,,,,,,,,,,,,,0,0.266667,0.428571,2.5,21.5769744479491
REX.N,REX American Resources Corp,United States of America,"Oil, Gas & Consumable Fuels",1543461465.48,US7616241052,33.0351249426196,39.0968736383515,36.7115641986108,37.8186740697961,37.8732011548171,35.6196364821766,30.6302599470707,,,,,,,,,,,,,,,,,,,0,0.466667,0.857143,2.8,40.3479456320925
NVAX.OQ,Novavax Inc,United States of America,Biotechnology,1542429556.22,US6700024010,40.8386114120977,32.8524410539871,40.1599539289297,32.9247647802807,30.9599951609989,29.8690762265267,27.1972975365526,29.4685745690417,25.3620408597726,,,,,,,,,,,,,,,,,0,0.666667,0.428571,1.692308,50.3962230756474
AAT.N,American Assets Trust Inc,United States of America,Diversified REITs,1539070765.52,US0240131047,66.6505821590851,69.5893357458809,60.1139555563171,53.8224334239537,55.1362089716225,45.5320947976166,36.334873216302,32.832239104789,27.9428789211216,,,,,,,,,,,,,,,,,0,2.166667,1.333333,2.6,66.0814155510144
KMTS.OQ,Kestra Medical Technologies Ltd,United States of America,Health Care Equipment & Supplies,1534635450.37,BMG524411052,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.769231,30.0457720558767
MRVI.OQ,Maravai LifeSciences Holdings Inc,United States of America,Life Sciences Tools & Services,1533650049.36,US56600D1072,49.4930267035783,50.9386901011407,45.0143122525843,21.9452338543103,,,,,,,,,,,,,,,,,,,,,,0,1,2,2.692308,48.4876129678883
ALNT.OQ,Allient Inc,United States of America,Electrical Equipment,1532235556.8,US0193301092,48.8435185505941,45.3346850059513,3.29329813515227,6.32419337797095,30.4959729865554,27.7446373271833,20.3251582872272,,,,,,,,,,,,,,,,,,,0,0.846154,0.285714,3,47.4608925201062
PSNL.OQ,Personalis Inc,United States of America,Life Sciences Tools & Services,1532069663.74,US71535D1063,23.9688001431631,22.7619230288328,31.4818426221382,30.7388350620441,23.3427781458596,19.2104831996719,,,,,,,,,,,,,,,,,,,,0,0,0,2,22.6974073406857
ADNT.N,Adient PLC,United States of America,Automobile Components,1528276912.63,IE00BD845X29,42.2947215541426,44.684380067655,47.6151849504717,36.8845926021696,37.6227767873407,40.6918671155611,34.2940604389014,39.9811140495271,36.2765324773955,,,,,,,,,,,,,,,,,0,2.538462,2.428571,4.125,43.0692536333345
FSUN.OQ,Firstsun Capital Bancorp,United States of America,Banks,1527568552.5,US33767U1079,22.0612959583234,,,,,,,,,,,,,,,,,,,,,,,,,0,0.75,0,1.714286,24.8620650786443
LEG.N,Leggett & Platt Inc,United States of America,Household Durables,1522586208.96,US5246601075,64.4592149208799,67.0949647033761,68.7648896187666,64.8467426059295,54.3771608141267,50.4708821082856,49.5250941432674,41.9860725285412,37.9073380437559,33.4620525640079,28.0768961009995,30.292347570572,35.7273775003528,26.5637836851241,28.8837565327447,28.4356761915046,15.8083317926519,18.3460696592217,19.3864921006971,22.5899994172437,29.5076760455361,25.5366339909693,,,,0,1.538462,2.111111,3.1,58.9252888172238
SLVM.N,Sylvamo Corp,United States of America,Paper & Forest Products,1521496647.44,US8713321029,29.9025734332252,30.1394368768524,30.5963721194511,,,,,,,,,,,,,,,,,,,,,,,0,1.066667,1.857143,2.6,29.3317502591489
HLIT.OQ,Harmonic Inc,United States of America,Communications Equipment,1513525282.2,US4131601027,68.7909334480696,65.4523380884711,60.7118557524386,51.5025693084058,54.301845297257,50.3811567237646,45.1643544198321,,,,,,,,,,,,,,,,,,,0,2.461538,3.285714,3.153846,60.3032729537495
VPG.N,Vishay Precision Group Inc,United States of America,"Electronic Equipment, Instruments & Components",1509530490,US92835K1034,42.8512358552323,38.8861881136366,38.0504375713202,40.0380956213242,37.1901967817364,32.2597998314449,32.6752604288254,31.9172849926005,26.6741496713633,25.0452078986461,29.8758525581101,30.264330228431,22.8031844508689,33.5420781807583,,,,,,,,,,,,0,1.769231,2.714286,3.5,40.9784913916823
HLMN.OQ,Hillman Solutions Corp,United States of America,Machinery,1508851870.14,US4316361090,26.4402413315787,27.4309873394077,,,,,,,,,,,,,,,,,,,,,,,,0,0.230769,1.25,2,26.7224808068002
PGY.OQ,Pagaya Technologies Ltd,United States of America,Software,1506548428.7,IL0011858912,42.191333256907,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.857143,42.9004881829186
DXC.N,DXC Technology Co,United States of America,IT Services,1500863235.38,US23355L1061,76.0540941320031,75.7330008725039,82.6146830673533,77.8557994659068,70.3168742270935,82.2462336150307,68.6880402489911,59.0877458193465,52.4808881623569,52.9251789502284,51.2839979355671,44.96425847675,43.7198485515295,49.1098282175513,35.8965828857559,20.4268538714425,16.6480533919752,8.73920955180041,23.0259603420789,16.9584402944738,19.4129140588448,20.6893932214232,9.25799237423168,,,0,3,2.25,3.153846,82.9947078384386
CDNA.OQ,CareDx Inc,United States of America,Biotechnology,1500707923.05,US14167L1035,44.8127000667343,50.2027651212191,42.3921153384343,33.1469511855961,26.0916939096588,21.5072783212893,24.6002326451245,,,,,,,,,,,,,,,,,,,0,0.666667,0.428571,2.461538,62.7566879430132
LKFN.OQ,Lakeland Financial Corp,United States of America,Banks,1498801333.76,US5116561003,36.9041057663348,40.5923835300464,42.7622113089907,48.7468128604852,43.8201770764966,43.3771963063428,40.9487100465981,35.2698770445038,,,,,,,,,,,,,,,,,,0,0.75,0.5,2.071429,37.4740463224773
INBX.OQ,Inhibrx Biosciences Inc,United States of America,Biotechnology,1491619480.62,US45720N1037,28.9469501287395,14.8340868058496,23.7987254877288,,,,,,,,,,,,,,,,,,,,,,,0,0.333333,0,1.307692,27.7674293605991
IDT.N,IDT Corp,United States of America,Diversified Telecommunication Services,1491367903.02,US4489475073,14.2217535255205,18.0754285574931,21.0241987961463,16.8493786518081,16.0188628324562,14.8005742026011,,,,,,,,,,,,,,,,,,,,0,0,0,2.142857,16.1949395241597
PRSU.N,Pursuit Attractions and Hospitality Inc,United States of America,"Hotels, Restaurants & Leisure",1489404074.8,US92552R4065,36.6549927541511,40.3724773014818,36.4267273889456,45.0387553364615,52.3501863078726,41.2673599625605,24.7119426972511,42.5768912299776,,,,,,,,,,,,,,,,,,0,0.888889,1.25,2.75,31.5490430443872
XERS.OQ,Xeris Biopharma Holdings Inc,United States of America,Pharmaceuticals,1488174514.1,US98422E1038,26.1422135944616,20.1731844534328,31.9374023169515,23.2634207874444,19.2448277139486,12.6290361786734,9.67623935257236,,,,,,,,,,,,,,,,,,,0,0,0,2.461538,20.0164281510189
PCT.OQ,Purecycle Technologies Inc,United States of America,Chemicals,1488085492.5,US74623V1035,16.0056519630791,17.726276697901,15.0464927110245,,,,,,,,,,,,,,,,,,,,,,,0,0.230769,0,1.375,21.0815120678964
AEVA.OQ,Aeva Technologies Inc,United States of America,"Electronic Equipment, Instruments & Components",1487911619.25,US00835Q2021,13.6266427958974,14.0730816163505,10.8533652401915,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.75,8.66078488686228
ODC.N,Oil-Dri Corporation of America,United States of America,Household Products,1485923637.6,US6778641000,33.2815214595338,34.0103079862209,37.8549319138707,27.4182353306817,15.9319537859081,12.5993328994945,13.4798946700471,12.859405377256,,,,,,,,,,,,,,,,,,0,0.916667,1,2.625,39.2247498701857
ATLC.OQ,Atlanticus Holdings Corp,United States of America,Consumer Finance,1485192025.28,US04914Y1029,24.0469453497063,19.5709751479961,22.1857373965335,28.203925372724,15.5115944391751,15.9327262042546,15.9465935784745,14.7215819342988,,,,,,,,,,,,,,,,,,0,0.75,0,2.071429,14.0966213085807
TRS.OQ,TriMas Corp,United States of America,Containers & Packaging,1484699266.4,US8962152091,50.7522573146092,55.3728000076276,57.6824432428111,53.7972885715305,29.4471874340982,33.2296430600195,36.2158694811419,28.0242356330871,13.4020398662286,,,,,,,,,,,,,,,,,0,1.692308,2,2.625,49.9177601456914
INSP.N,Inspire Medical Systems Inc,United States of America,Health Care Equipment & Supplies,1484453642.56,US4577301090,57.2483219503232,57.6543212560328,38.5483969210103,38.3532308967461,32.2254966669766,19.3752752424742,18.3679302940859,,,,,,,,,,,,,,,,,,,0,0.666667,1.571429,1.923077,64.5673799905232
TUYA.N,Tuya Inc,United States of America,Software,1478830759.20806,US90114C1071,41.4340385741771,46.2358605793594,,,,,,,,,,,,,,,,,,,,,,,,0,1.75,3.75,1.230769,48.2347928108768
SVV.N,Savers Value Village Inc,United States of America,Broadline Retail,1478267116.8,US80517M1099,31.4504793217001,,,,,,,,,,,,,,,,,,,,,,,,,0,0.111111,0.5,2.25,32.1949562439901
ATEC.OQ,Alphatec Holdings Inc,United States of America,Health Care Equipment & Supplies,1462536290.55,US02081G2012,29.1273341260947,33.8249195021144,33.5641106365519,32.9690830571876,20.4401215934228,20.1578492636463,,,,,,,,,,,,,,,,,,,,0,0,0.428571,1.923077,32.9198941797355
WEN.OQ,Wendy's Co,United States of America,"Hotels, Restaurants & Leisure",1459081702.4,US95058W1009,72.0227854081077,75.0563284641316,73.6126853055631,80.482977792914,72.2299321284485,58.2027048024738,56.5777810970579,54.5232304120021,58.1470604543908,58.0249630705718,39.7956142927995,43.6896394514528,32.4260242640876,46.6254720910446,36.1782935230241,,,,,,,,,,,5,1.928571,1.5,3.6,67.9456706022696
PWP.OQ,Perella Weinberg Partners,United States of America,Capital Markets,1456781675.52,US71367G1022,13.4222357183476,14.8722681995737,17.6699519730728,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.5,13.9317596566523
TNC.N,Tennant Co,United States of America,Machinery,1453077647.84,US8803451033,65.9134109677968,67.4238746474878,61.0783896444167,59.4607368442941,61.5198648800591,58.1313353544731,52.8046025041802,59.0382455423856,53.8255608934384,,,,,,,,,,,,,,,,,0,2.076923,2.857143,3.125,70.2710758566476
ENOV.N,Enovis Corp,United States of America,Health Care Equipment & Supplies,1451728847.66,US1940145022,51.6792133961294,52.4521608608722,67.7185469652038,74.0062493976513,46.4951545221799,38.8993750526525,34.8880285946955,38.3054049644991,36.0680632813262,,,,,,,,,,,,,,,,,0,1.111111,1.571429,2.769231,58.2781187602251
LILA.OQ,Liberty Latin America Ltd,United States of America,Diversified Telecommunication Services,1446501992.5,BMG9001E1021,33.4077318538597,32.1950879677037,30.1206907942862,24.6622759573901,20.0489998596453,16.5802982712023,19.5612301107104,,,,,,,,,,,,,,,,,,,0,2.5,1,1.636364,31.5721350460936
ARDT.N,Ardent Health Inc,United States of America,Health Care Providers & Services,1446401812.79,US03980N1072,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.666667,0,2.923077,24.7974120123455
GBX.N,Greenbrier Companies Inc,United States of America,Machinery,1443645748.76,US3936571013,52.1389296319942,51.3224056613013,49.4234960860969,44.3517350333046,46.7942898337893,35.2589776211438,25.4763335590666,22.2485996840657,19.358090625242,,,,,,,,,,,,,,,,,0,2.846154,2,3,55.9962214849595
PNTG.OQ,Pennant Group Inc,United States of America,Health Care Providers & Services,1443548966.64,US70805E1091,19.0852892814756,16.5038959364284,18.9868687724544,19.7603519477807,16.1594881099904,8.23430230808932,,,,,,,,,,,,,,,,,,,,0,0.333333,0,1.923077,16.335974241346
AGRO.N,Adecoagro SA,United States of America,Food Products,1443084660,LU0584671464,62.5710625914867,62.5511595281915,54.4842306920521,50.5809969759369,,,,,,,,,,,,,,,,,,,,,,0,2.611111,2.666667,2.538462,66.8852066312518
GIII.OQ,G-III Apparel Group Ltd,United States of America,"Textiles, Apparel & Luxury Goods",1441651879.41,US36237H1014,25.9404346145836,26.2436866165462,25.821879585147,23.9953842127777,21.7144982855257,17.9232702442257,20.8173496014143,27.8773731486262,28.5830563177784,,,,,,,,,,,,,,,,,0,1.75,1,3,30.239961547226
PRGO.N,Perrigo Company PLC,United States of America,Pharmaceuticals,1440408485.7,IE00BGH1M568,65.8981052692206,66.8010549253107,67.4529629750022,67.6489644467422,61.0419564037097,72.1950288197228,63.6603667777834,56.7613953604846,60.0255219475542,41.45560716992,39.4540492968587,13.8171138663097,15.1540504621791,20.7139177982551,26.0766660695788,,,,,,,,,,,0,2.333333,2,3.153846,65.4510737259946
CRI.N,Carter's Inc,United States of America,"Textiles, Apparel & Luxury Goods",1438628567.68,US1462291097,78.4679887129289,76.2756570398942,66.9574674281999,66.8792871882064,53.4719752652694,63.2094203338755,41.1814138940585,39.6784835764471,38.9377555626556,,,,,,,,,,,,,,,,,0,2.666667,2.375,3.125,76.4895861791712
IE.A,Ivanhoe Electric Inc,United States of America,Metals & Mining,1431524623.23,US46578C1080,22.4586970437784,13.5519548530832,,,,,,,,,,,,,,,,,,,,,,,,0,0.785714,1,2.071429,36.6791969602353
IART.OQ,Integra Lifesciences Holdings Corp,United States of America,Health Care Equipment & Supplies,1430685046.17,US4579852082,69.3009015671412,68.2831407962162,68.7921994047841,60.5569153672527,52.3254615414408,61.3962859480568,46.9458053808711,51.9059717755777,47.5668992385088,,,,,,,,,,,,,,,,,0,1.666667,1.571429,3.153846,66.864933042566
DFH.N,Dream Finders Homes Inc (Texas),United States of America,Household Durables,1428868093.52,US26154D1000,8.8291487091954,8.16386871688009,5.21845014292957,,,,,,,,,,,,,,,,,,,,,,,0,0.266667,0,2.5,12.0232610495458
MRTN.OQ,Marten Transport Ltd,United States of America,Ground Transportation,1427809862.5,US5730751089,30.3732172811154,32.6377299036997,33.0918292688761,34.0224864040214,31.7461490091303,34.7172114704882,37.1043295482826,32.8318791243829,32.2739238362462,,,,,,,,,,,,,,,,,0,0.666667,0,2.8,31.0521721311017
OI.N,"O-i Glass, Inc",United States of America,Containers & Packaging,1425685935.9,US67098H1041,55.8583227800149,60.705493885425,62.896589788695,49.4662443144771,37.9406453527172,43.0072698624462,50.8861908453389,32.1739585554989,41.7542337902253,46.2770739018059,36.6229221858838,35.6591415489808,33.1434493601271,35.3566569834627,24.3820997357576,27.0504226631508,25.8161408139821,12.5214889657115,14.6548528900491,14.926960507633,,,,,,1.318947,2,1.428571,3.75,46.9370143658457
WWW.N,Wolverine World Wide Inc,United States of America,"Textiles, Apparel & Luxury Goods",1423338431.76,US9780971035,37.1927711541991,43.7389785918434,35.0581287820521,32.2539779281881,37.5753249747038,35.8523667950894,34.3434812713748,33.1806975012281,30.9467478927873,,,,,,,,,,,,,,,,,0,1.583333,1.875,2.5,47.2325296774054
ARLO.N,Arlo Technologies Inc,United States of America,"Electronic Equipment, Instruments & Components",1422788602.7,US04206A1016,35.3736333936046,35.4900059250777,36.2683015053795,36.3021274575408,33.9879075053531,24.7587588687133,,,,,,,,,,,,,,,,,,,,0,1.888889,0.875,2.375,35.5193538586538
PLTK.OQ,Playtika Holding Corp,United States of America,Entertainment,1422619498.3,US72815L1070,16.3508218119759,15.9096832288521,18.1218992732365,,,,,,,,,,,,,,,,,,,,,,,0,1.5,0,2.181818,28.8612917909116
GSL.N,Global Ship Lease Inc,United States of America,Marine Transportation,1421237516.96,MHY271836006,42.2408185000669,45.8330946703126,33.4876641619036,37.7926955805486,37.3566371973232,,,,,,,,,,,,,,,,,,,,,0,2,2,1.3,39.7332000476958
JJSF.OQ,J&J Snack Foods Corp,United States of America,Food Products,1418133317.92,US4660321096,26.8451313898127,24.442873621244,23.0909770936231,27.8132660553167,13.7996002733296,12.5996243157776,15.1695242298181,14.2860445640395,14.3344674708279,,,,,,,,,,,,,,,,,0,0.933333,1.142857,1.875,29.1326235512741
BHRB.OQ,Burke & Herbert Financial Services Corp,United States of America,Banks,1414516381.2,US12135Y1082,31.8095506744214,16.9092375588891,,,,,,,,,,,,,,,,,,,,,,,,0,0.75,0,2.428571,22.817298199135
BRBR.N,Bellring Brands Inc,United States of America,Personal Care Products,1412775877.5,US07831C1036,48.1672594290426,44.4519929001682,29.7298004226199,30.7185783705669,27.4911507662201,,,,,,,,,,,,,,,,,,,,,0,2,0.428571,2.75,41.0901538183293
CLVT.N,Clarivate PLC,United States of America,Professional Services,1406276322,JE00BJJN4441,55.7833116229142,62.273172544305,55.7228572059072,52.6637980496272,30.8700097752411,,,,,,,,,,,,,,,,,,,,,0,2.75,2.5,3.071429,55.5850781968749
YELP.N,Yelp Inc,United States of America,Interactive Media & Services,1405012487.2,US9858171054,48.0493042806385,45.1403042700631,41.4626856992744,42.3215511766747,33.4476853806687,37.4864467358219,35.8994375027734,38.2446466258356,45.6483356087203,,,,,,,,,,,,,,,,,0,0.75,1,3,58.0114413849996
SBH.N,Sally Beauty Holdings Inc,United States of America,Specialty Retail,1402504744.2,US79546E1047,52.9214299772386,55.7202816629296,52.2810413611807,46.1657960958183,35.8248243057492,35.6513093432581,31.0522564561454,33.5610191428204,28.8025795715255,17.9278987649143,17.0092743938122,20.3497979514806,14.8205450266297,19.4137106417662,,,,,,,,,,,,0,0.444444,1,3.5,45.4843712506978
AI.N,C3.ai Inc,United States of America,Software,1400597985.77,US12468P1049,26.6204271246717,27.1203407779816,24.1920094299594,17.0128527348903,,,,,,,,,,,,,,,,,,,,,,0,0.75,0.25,2,23.0389862258703
ICFI.OQ,ICF International Inc,United States of America,Professional Services,1392211442,US44925C1036,76.6767761320697,74.7630935147126,77.3883530792811,76.5548432925294,60.3744107970559,64.4567623737928,58.5389273920078,,,,,,,,,,,,,,,,,,,0,3.25,1.75,1.692308,70.7537822477612
TTI.N,Tetra Technologies Inc,United States of America,Energy Equipment & Services,1391602564.2,US88162F1057,39.0913440364007,35.2147475347507,37.7271898983121,43.5997478872552,26.8452061210668,31.9498544546987,30.0694705712433,,,,,,,,,,,,,,,,,,,0,0.235294,1.285714,2.615385,35.1157333267392
STAA.OQ,STAAR Surgical Co,United States of America,Health Care Equipment & Supplies,1390094780.4,US8523123052,51.970051901935,51.1330672798322,55.8681322421816,49.6652927765033,31.0037239835483,32.6429996890542,33.6994937916116,26.1725197714141,,,,,,,,,,,,,,,,,,0,1.444444,1.714286,2.461538,52.7741934300381
WINA.OQ,Winmark Corp,United States of America,Specialty Retail,1388708775.36,US9742501029,27.5824389442304,33.2088930428711,39.4264061631031,37.2162954742525,25.3164205041726,27.2428173693571,24.2144178962271,28.2016611241623,30.9772700480834,,,,,,,,,,,,,,,,,0,0,0,2.875,23.6655380901597
ALX.N,Alexander's Inc,United States of America,Retail REITs,1387446401.4,US0147521092,38.9720825930562,40.1362107146134,37.2425125380408,40.7457601490655,43.1650621581248,12.5290586919173,15.2179670277462,15.4221899023126,19.1382591345908,,,,,,,,,,,,,,,,,0,1.916667,0,2.2,36.4382957096909
